Cliente;Placa;Ativo;Data;Data (GPRS);Velocidade (Km);Ignição;Motorista;GPS;Gprs;Localização;Endereço;Tipo do Evento;Cerca;Saida;Entrada;Pacote;Odômetro do período  (Km);Horímetro do período;Horímetro embarcado;Odômetro embarcado (Km);Bateria;Imagem;Tensão;Bloqueado
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:13:13;30/08/2025 22:13:15;6;LM;-;1;1;-17.0484666,-50.1460283;Rua Beraldo Caetano Gomes -  145 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;63.79;03:28:59;00:00:00;31906.72;45 %;;14.3;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:12:13;30/08/2025 22:12:15;13;LM;-;1;1;-17.0475466,-50.1456149;Avenida Juscelino Kubitschek de Oliveira -  724 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;63.68;03:27:59;00:00:00;31906.57;42 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:11:13;30/08/2025 22:11:16;15;LM;-;1;1;-17.0466916,-50.1436316;Avenida Juscelino Kubitschek de Oliveira -  449 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;63.45;03:26:59;00:00:00;31906.34;39 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:10:12;30/08/2025 22:10:15;13;LM;-;1;1;-17.0458699,-50.1417;Avenida Juscelino Kubitschek de Oliveira -  726 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;63.23;03:25:58;00:00:00;31906.11;37 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:09:12;30/08/2025 22:09:15;9;LM;-;1;1;-17.0451883,-50.1400733;Avenida Juscelino Kubitschek de Oliveira -  958 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;63.04;03:24:58;00:00:00;31905.93;35 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:08:13;30/08/2025 22:08:15;33;LM;-;1;1;-17.0428166,-50.1408516;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;62.76;03:23:59;00:00:00;31905.63;33 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:07:13;30/08/2025 22:07:15;23;LM;-;1;1;-17.0391033,-50.1428799;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;62.3;03:22:59;00:00:00;31905.11;31 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:06:12;30/08/2025 22:06:14;11;LM;-;1;1;-17.0378966,-50.144045;Avenida M. Antonio -  4 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;62.11;03:21:58;00:00:00;31904.87;30 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:05:12;30/08/2025 22:05:15;12;LM;-;1;1;-17.0363866,-50.143985;Avenida Jasso Ferreira Caetano -  158 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;61.95;03:20:58;00:00:00;31904.69;28 %;;13.5;0
JANDAIA;TGF-3D93;TGF-3D93;30/08/2025 22:04:12;30/08/2025 22:04:15;0;LP;-;1;1;-17.0356233,-50.144295;Avenida Jasso Ferreira Caetano -  293 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;61.85;03:19:58;00:00:00;31904.59;26 %;;14.4;0
