Cliente;Placa;Ativo;Data;Data (GPRS);Velocidade (Km);Ignição;Motorista;GPS;Gprs;Localização;Endereço;Tipo do Evento;Cerca;Saida;Entrada;Pacote;Odômetro do período  (Km);Horímetro do período;Horímetro embarcado;Odômetro embarcado (Km);Bateria;Imagem;Tensão;Bloqueado
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 21:19:10;31/08/2025 21:19:35;0;D;-;1;1;-17.0435899,-50.1467166;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:46:38;00:00:00;32242.48;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 20:19:10;31/08/2025 20:20:26;0;D;-;1;1;-17.0435899,-50.1467166;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:46:38;00:00:00;32242.48;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 18:54:13;31/08/2025 18:54:47;0;D;-;1;1;-17.0435899,-50.1467166;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:46:38;00:00:00;32242.48;3 %;;12.7;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 18:49:09;31/08/2025 18:49:10;0;D;-;1;1;-17.0435899,-50.1467166;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;373.62;13:46:38;00:00:00;32242.48;0 %;;13.3;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 18:48:55;31/08/2025 18:48:56;0;LP;-;1;1;-17.0435899,-50.1467166;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.62;13:46:24;00:00:00;32242.48;0 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 18:47:55;31/08/2025 18:47:57;0;LP;-;1;1;-17.0435899,-50.1467166;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.62;13:45:24;00:00:00;32242.48;0 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 18:46:55;31/08/2025 18:46:57;0;LP;-;1;1;-17.043595,-50.1467183;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.62;13:44:24;00:00:00;32242.48;0 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 18:45:55;31/08/2025 18:45:59;0;LP;-;0;1;0,0;Rua Hilda Augusto -  Lavras da Mangabeira - CE -  63300-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;0, X, X, X;-;373.62;13:43:24;00:00:00;32242.48;0 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 18:45:46;31/08/2025 18:46:00;0;LP;-;0;1;0,0;Rua Hilda Augusto -  Lavras da Mangabeira - CE -  63300-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;0 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;31/08/2025 00:27:05;31/08/2025 00:28:59;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 23:27:05;30/08/2025 23:27:46;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 22:27:05;30/08/2025 22:28:40;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 21:27:05;30/08/2025 21:27:30;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 20:27:05;30/08/2025 20:28:18;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 19:27:05;30/08/2025 19:29:11;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;5 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 18:27:05;30/08/2025 18:27:58;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;9 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 17:27:05;30/08/2025 17:28:45;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;10 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 16:27:05;30/08/2025 16:27:35;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;13 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 15:27:05;30/08/2025 15:28:26;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;19 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 14:27:05;30/08/2025 14:27:12;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;30 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 14:02:07;30/08/2025 14:02:48;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;45 %;;12.4;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 13:57:03;30/08/2025 13:57:05;0;D;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;373.62;13:43:15;00:00:00;32242.48;44 %;;12.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 13:56:51;30/08/2025 13:56:53;0;LP;-;1;1;-17.0436516,-50.146735;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.62;13:43:03;00:00:00;32242.48;44 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 13:55:51;30/08/2025 13:55:53;0;LP;-;1;1;-17.043745,-50.1467066;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.61;13:42:03;00:00:00;32242.48;40 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 13:54:51;30/08/2025 13:54:54;2;LM;-;1;1;-17.0437933,-50.146625;Rua Jose Faria Campos -  722 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;0, X, X, X;-;373.6;13:41:03;00:00:00;32242.46;31 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 13:54:40;30/08/2025 13:54:43;0;LP;-;0;1;-17.043695,-50.1469083;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.56;13:40:52;00:00:00;32242.46;17 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 13:54:38;30/08/2025 13:54:44;0;LP;-;1;1;-17.043695,-50.1469083;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;373.56;13:40:50;00:00:00;32242.46;14 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 13:05:15;30/08/2025 13:06:33;0;D;-;1;1;-17.043695,-50.1469083;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.56;13:40:50;00:00:00;32242.46;20 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 12:05:15;30/08/2025 12:05:23;0;D;-;1;1;-17.043695,-50.1469083;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;X, X, X, X;-;373.56;13:40:50;00:00:00;32242.46;30 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:40:18;30/08/2025 11:40:53;0;D;-;1;1;-17.043695,-50.1469083;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;373.56;13:40:50;00:00:00;32242.46;59 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:35:14;30/08/2025 11:35:16;0;D;-;1;1;-17.043695,-50.1469083;Avenida Afonso Pena -  8 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;373.56;13:40:50;00:00:00;32242.46;60 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:34:47;30/08/2025 11:34:49;0;LP;-;1;1;-17.0435983,-50.1467533;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.54;13:40:23;00:00:00;32242.44;59 %;;12.4;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:33:47;30/08/2025 11:33:48;0;LP;-;1;1;-17.0435983,-50.1467533;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;X, X, X, X;-;373.54;13:39:23;00:00:00;32242.44;58 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:33:06;30/08/2025 11:33:08;0;D;-;1;1;-17.0435983,-50.1467533;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;373.54;13:39:23;00:00:00;32242.44;57 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:32:44;30/08/2025 11:32:45;0;LP;-;1;1;-17.0435983,-50.1467533;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.54;13:39:01;00:00:00;32242.44;57 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:31:44;30/08/2025 11:31:46;0;LP;-;1;1;-17.0435983,-50.1467533;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.54;13:38:01;00:00:00;32242.44;55 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:30:44;30/08/2025 11:30:46;0;LP;-;1;1;-17.0436783,-50.1467016;Avenida Afonso Pena -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.53;13:37:01;00:00:00;32242.44;54 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:29:44;30/08/2025 11:29:46;8;LM;-;1;1;-17.0442566,-50.1480983;Avenida Afonso Pena -  130 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.37;13:36:01;00:00:00;32242.27;53 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:28:44;30/08/2025 11:28:46;13;LM;-;1;1;-17.0469016,-50.1471083;Rua Beraldo Caetano Gomes -  309 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.06;13:35:01;00:00:00;32241.93;51 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:27:44;30/08/2025 11:27:46;0;LP;-;1;1;-17.0470566,-50.1474383;Avenida Dona Gercina Borges -  223 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;373.02;13:34:01;00:00:00;32241.88;50 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:26:44;30/08/2025 11:26:46;22;LM;-;1;1;-17.0460499,-50.1452116;Avenida Dona Gercina Borges -  179 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;372.76;13:33:01;00:00:00;32241.62;49 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:25:44;30/08/2025 11:25:46;30;LM;-;1;1;-17.0438916,-50.14113;Avenida Dona Gercina Borges -  1019 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;372.26;13:32:01;00:00:00;32241.13;47 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:24:44;30/08/2025 11:24:46;0;LP;-;1;1;-17.0425666,-50.141;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;372.12;13:31:01;00:00:00;32240.93;43 %;;12.2;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:23:44;30/08/2025 11:23:47;0;LP;-;0;1;-17.042495,-50.1410083;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;372.11;13:30:01;00:00:00;32240.93;28 %;;12.4;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:23:43;30/08/2025 11:23:48;0;LP;-;1;1;-17.042495,-50.1410083;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;372.11;13:30:00;00:00:00;32240.93;17 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:18:18;30/08/2025 11:18:41;0;D;-;1;1;-17.042495,-50.1410083;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;372.11;13:30:00;00:00:00;32240.93;44 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:13:14;30/08/2025 11:13:16;0;D;-;1;1;-17.042495,-50.1410083;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;372.11;13:30:00;00:00:00;32240.93;44 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:12:14;30/08/2025 11:12:16;0;D;-;1;1;-17.042495,-50.1410083;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;372.11;13:30:00;00:00:00;32240.93;42 %;;13.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:12:02;30/08/2025 11:12:03;0;LP;-;1;1;-17.042495,-50.1410083;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;372.11;13:29:48;00:00:00;32240.93;42 %;;12.5;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:11:21;30/08/2025 11:11:23;0;D;-;1;1;-17.042495,-50.1410083;GO-162 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;372.11;13:29:48;00:00:00;32240.93;40 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:10:33;30/08/2025 11:10:35;38;LM;-;1;1;-17.0446583,-50.1398283;GO-162 -  890 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.84;13:29:00;00:00:00;32240.64;36 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:09:33;30/08/2025 11:09:37;0;LP;-;0;1;-17.04695,-50.1381083;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;371.84;13:28:00;00:00:00;32240.29;23 %;;12.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 11:09:30;30/08/2025 11:09:39;0;D;-;0;1;-17.04695,-50.1381083;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.84;13:28:00;00:00:00;32240.29;6 %;;12.6;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:51:27;30/08/2025 10:52:25;0;D;-;1;1;-17.04695,-50.1381083;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;371.84;13:28:00;00:00:00;32240.29;27 %;;12.7;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:46:23;30/08/2025 10:46:24;0;D;-;1;1;-17.04695,-50.1381083;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;371.84;13:28:00;00:00:00;32240.29;23 %;;13.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:45:32;30/08/2025 10:45:34;0;LP;-;1;1;-17.0470749,-50.1379933;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.82;13:27:09;00:00:00;32240.27;21 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:44:32;30/08/2025 10:44:34;0;LP;-;1;1;-17.0470749,-50.1379933;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.82;13:26:09;00:00:00;32240.27;18 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:43:32;30/08/2025 10:43:34;6;LM;-;1;1;-17.0471716,-50.1380066;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.81;13:25:09;00:00:00;32240.26;15 %;;14.4;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:42:32;30/08/2025 10:42:34;14;LM;-;1;1;-17.0458583,-50.139165;GO-320 -  677 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.62;13:24:09;00:00:00;32240.06;12 %;;12.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:41:32;30/08/2025 10:41:33;0;LP;-;1;1;-17.04532,-50.1402266;Avenida Juscelino Kubitschek de Oliveira -  878 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.49;13:23:09;00:00:00;32239.86;9 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:40:32;30/08/2025 10:40:33;0;LP;-;1;1;-17.04532,-50.1402266;Avenida Juscelino Kubitschek de Oliveira -  878 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.49;13:22:09;00:00:00;32239.86;6 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:39:32;30/08/2025 10:39:33;0;LP;-;1;1;-17.04532,-50.1402266;Avenida Juscelino Kubitschek de Oliveira -  878 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.49;13:21:09;00:00:00;32239.86;3 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:38:32;30/08/2025 10:38:33;0;LP;-;1;1;-17.04532,-50.1402266;Avenida Juscelino Kubitschek de Oliveira -  878 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.49;13:20:09;00:00:00;32239.86;1 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:37:32;30/08/2025 10:37:34;0;LP;-;1;1;-17.04532,-50.1402266;Avenida Juscelino Kubitschek de Oliveira -  878 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.49;13:19:09;00:00:00;32239.86;0 %;;14.3;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:36:32;30/08/2025 10:36:34;12;LM;-;1;1;-17.0451433,-50.1401366;Avenida Juscelino Kubitschek de Oliveira -  923 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.47;13:18:09;00:00:00;32239.84;0 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:35:32;30/08/2025 10:35:33;35;LM;-;1;1;-17.04458,-50.1423183;Avenida Dona Gercina Borges -  867 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;371.23;13:17:09;00:00:00;32239.42;0 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:34:32;30/08/2025 10:34:33;24;LM;-;1;1;-17.0450699,-50.1449833;Rua Libertino M. Mesquita -  452 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;370.94;13:16:09;00:00:00;32239.05;0 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:33:32;30/08/2025 10:33:34;0;LP;-;1;1;-17.044755,-50.146935;Avenida Santos Dumont -  51 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;370.73;13:15:09;00:00:00;32238.75;0 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:32:32;30/08/2025 10:32:33;0;LP;-;1;1;-17.0436683,-50.1467566;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;370.6;13:14:09;00:00:00;32238.59;0 %;;12.1;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:31:32;30/08/2025 10:31:35;0;LP;-;0;1;0,0;Rua Hilda Augusto -  Lavras da Mangabeira - CE -  63300-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;0, X, X, X;-;370.6;13:13:09;00:00:00;32238.59;0 %;;12.7;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 10:31:23;30/08/2025 10:31:36;0;LP;-;0;1;0,0;Rua Hilda Augusto -  Lavras da Mangabeira - CE -  63300-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;0 %;;14.4;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 02:02:20;30/08/2025 10:31:36;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 01:02:20;30/08/2025 01:02:33;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;30/08/2025 00:02:20;30/08/2025 00:02:31;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;0 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 23:02:20;29/08/2025 23:04:22;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;1 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 22:02:20;29/08/2025 22:04:15;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;8 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 21:02:20;29/08/2025 21:04:09;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;15 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 20:02:20;29/08/2025 20:04:03;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;32 %;;0.0;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 19:02:20;29/08/2025 19:02:27;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;50 %;;1.8;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 18:37:23;29/08/2025 18:37:54;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;51 %;;12.9;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 18:32:20;29/08/2025 18:32:22;0;D;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;370.6;13:13:00;00:00:00;32238.59;52 %;;13.5;0
JANDAIA;TFK-9J63;TFK-9J63;29/08/2025 18:31:37;29/08/2025 18:31:39;0;LP;-;1;1;-17.0436483,-50.14673;Avenida Afonso Pena -  2 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;370.6;13:12:17;00:00:00;32238.59;52 %;;14.2;0
