Cliente;Placa;Ativo;Data;Data (GPRS);Velocidade (Km);Ignição;Motorista;GPS;Gprs;Localização;Endereço;Tipo do Evento;Cerca;Saida;Entrada;Pacote;Odômetro do período  (Km);Horímetro do período;Horímetro embarcado;Odômetro embarcado (Km);Bateria;Imagem;Tensão;Bloqueado
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 23:44:24;31/08/2025 23:44:25;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;86 %;;3.7;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 22:44:24;31/08/2025 22:44:25;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;88 %;;3.7;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 21:44:24;31/08/2025 21:44:25;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;91 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 20:44:24;31/08/2025 20:44:25;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;93 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 19:44:24;31/08/2025 19:44:25;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;96 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 19:13:48;31/08/2025 19:13:49;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;100 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 19:13:33;31/08/2025 19:13:34;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;100 %;;4.6;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 18:44:23;31/08/2025 18:44:25;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:20;372.26;100 %;;12.1;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 18:43:23;31/08/2025 18:43:25;0;D;-;1;1;-17.047318,-50.142698;Avenida Galdino A. de Sousa -  384 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:51:16;372.26;100 %;;12.5;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 18:42:23;31/08/2025 18:42:25;12;D;-;1;1;-17.047167,-50.142465;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:50:16;372.16;100 %;;13.1;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 18:41:54;31/08/2025 18:41:55;0;D;-;1;1;-17.047167,-50.142465;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:49:45;372.15;100 %;;13.0;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 18:41:54;31/08/2025 18:41:57;0;D;-;1;1;-17.047167,-50.142465;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:49:46;372.15;100 %;;13.0;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 18:41:52;31/08/2025 18:41:53;0;D;-;0;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:49:44;372.15;100 %;;12.9;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 18:41:06;31/08/2025 18:41:08;0;D;-;0;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:58;372.15;100 %;;11.5;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 04:49:41;31/08/2025 04:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;37 %;;3.3;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 03:49:41;31/08/2025 03:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;43 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 02:49:42;31/08/2025 02:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;44 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 01:49:41;31/08/2025 01:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;45 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;31/08/2025 00:49:42;31/08/2025 00:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;45 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 23:49:41;30/08/2025 23:49:43;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;47 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 22:49:41;30/08/2025 22:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;49 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 21:49:41;30/08/2025 21:49:43;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;50 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 20:49:41;30/08/2025 20:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;51 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 19:49:41;30/08/2025 19:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;53 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 18:49:41;30/08/2025 18:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;54 %;;3.4;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 17:49:42;30/08/2025 17:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;56 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 16:49:41;30/08/2025 16:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;57 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 15:49:41;30/08/2025 15:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;58 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 14:49:41;30/08/2025 14:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;60 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 13:49:41;30/08/2025 13:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;61 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 12:49:41;30/08/2025 12:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;62 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 11:49:42;30/08/2025 11:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;64 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 10:49:41;30/08/2025 10:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;65 %;;3.5;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 09:49:41;30/08/2025 09:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;66 %;;3.6;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 08:49:41;30/08/2025 08:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;68 %;;3.6;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 07:49:41;30/08/2025 07:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;69 %;;3.6;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 06:49:41;30/08/2025 06:49:43;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;71 %;;3.6;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 05:49:41;30/08/2025 05:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;74 %;;3.6;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 04:49:41;30/08/2025 04:49:43;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;77 %;;3.6;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 03:49:41;30/08/2025 03:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;79 %;;3.7;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 02:49:42;30/08/2025 02:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;83 %;;3.7;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 01:49:41;30/08/2025 01:49:43;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;86 %;;3.7;0
JANDAIA;TFP-8H93;TFP-8H93;30/08/2025 00:49:42;30/08/2025 00:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;87 %;;3.7;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 23:49:42;29/08/2025 23:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;90 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 22:49:41;29/08/2025 22:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;92 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 21:49:41;29/08/2025 21:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;94 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 20:49:41;29/08/2025 20:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;98 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 19:49:42;29/08/2025 19:49:45;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;100 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 19:18:53;29/08/2025 19:18:56;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;100 %;;3.9;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 19:18:42;29/08/2025 19:18:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;100 %;;4.7;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:49:42;29/08/2025 18:49:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;100 %;;12.4;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:48:42;29/08/2025 18:48:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;100 %;;12.7;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:48:38;29/08/2025 18:48:40;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;363.9;11:40:38;11:48:45;372.15;100 %;;12.7;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:48:13;29/08/2025 18:48:15;0;LP;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;363.9;11:40:13;11:48:21;372.15;100 %;;12.2;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:47:42;29/08/2025 18:47:44;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.9;11:40:13;11:48:21;372.15;100 %;;12.6;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:47:07;29/08/2025 18:47:09;0;D;-;1;1;-17.047161,-50.142536;Avenida Galdino A. de Sousa -  398 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;363.9;11:40:13;11:48:21;372.15;100 %;;12.7;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:46:42;29/08/2025 18:46:44;22;LM;-;1;1;-17.047062,-50.142282;Avenida Galdino A. de Sousa -  415 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;363.87;11:39:48;11:47:56;372.11;100 %;;13.1;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:45:42;29/08/2025 18:45:44;20;LM;-;1;1;-17.045809,-50.139334;GO-320 -  695 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;363.52;11:38:48;11:46:56;371.77;100 %;;13.2;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:44:55;29/08/2025 18:44:57;12;LM;-;1;1;-17.047946,-50.137616;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;363.22;11:38:01;11:46:10;371.48;100 %;;13.1;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:44:34;29/08/2025 18:44:36;4;LM;-;1;1;-17.047942,-50.137262;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;363.19;11:37:40;11:45:48;371.42;100 %;;13.1;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:43:34;29/08/2025 18:43:36;0;LP;-;1;1;-17.047713,-50.137111;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;363.16;11:36:40;11:44:48;371.39;100 %;;13.9;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:43:26;29/08/2025 18:43:28;0;LP;-;1;1;-17.047713,-50.137111;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;0, X, X, X;-;363.16;11:36:32;11:44:40;371.39;100 %;;14.1;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:43:17;29/08/2025 18:43:20;0;LP;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Ignição ligada;-;X, X, X, X;0, X, X, X;-;363.15;11:36:23;11:44:31;371.39;96 %;;12.1;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:42:34;29/08/2025 18:42:36;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;96 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:41:52;29/08/2025 18:41:54;0;D;-;0;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;99 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:37:12;29/08/2025 18:37:13;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;97 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:36:12;29/08/2025 18:36:14;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;98 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:34:02;29/08/2025 18:34:04;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;99 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:33:02;29/08/2025 18:33:04;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;99 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:32:02;29/08/2025 18:32:04;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:31:01;29/08/2025 18:31:03;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;3.8;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:30:02;29/08/2025 18:30:03;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;3.9;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:29:26;29/08/2025 18:29:28;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;3.9;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:29:10;29/08/2025 18:29:11;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;4.6;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:29:01;29/08/2025 18:29:03;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.3;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:27:22;29/08/2025 18:27:24;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.4;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:26:42;29/08/2025 18:26:44;0;D;-;0;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.4;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:15:22;29/08/2025 18:15:24;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.5;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:14:41;29/08/2025 18:14:44;0;D;-;0;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.5;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 18:00:56;29/08/2025 18:00:57;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.5;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 17:59:56;29/08/2025 17:59:58;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.5;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 17:59:07;29/08/2025 17:59:10;0;D;-;1;1;-17.047707,-50.137189;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Ignição desligada;-;X, X, X, X;X, X, X, X;-;363.15;11:36:23;11:44:31;371.39;100 %;;12.6;0
JANDAIA;TFP-8H93;TFP-8H93;29/08/2025 17:58:56;29/08/2025 17:58:58;16;LM;-;1;1;-17.047758,-50.137394;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;0, X, X, X;-;363.13;11:36:12;11:44:20;371.35;100 %;;13.2;0
