Cliente;Placa;Ativo;Data;Data (GPRS);Velocidade (Km);Ignição;Motorista;GPS;Gprs;Localização;Endereço;Tipo do Evento;Cerca;Saida;Entrada;Pacote;Odômetro do período  (Km);Horímetro do período;Horímetro embarcado;Odômetro embarcado (Km);Bateria;Imagem;Tensão;Bloqueado
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 23:34:10;31/08/2025 23:34:19;0;D;-;1;1;-16.958842,-50.437209;Avenida Castelo Branco -  2576 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:13:59;707.68;96 %;;3.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 23:03:02;31/08/2025 23:03:09;0;D;-;1;1;-16.958842,-50.437209;Avenida Castelo Branco -  2576 -  Parauna - GO -  75980-000 -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:13:59;707.68;99 %;;3.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 23:02:47;31/08/2025 23:02:54;0;D;-;1;1;-16.958842,-50.437209;Avenida Castelo Branco -  2576 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:13:59;707.68;100 %;;4.7;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:34:16;31/08/2025 22:34:20;0;D;-;1;1;-16.958842,-50.437209;Avenida Castelo Branco -  2576 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:13:59;707.68;100 %;;12.6;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:33:15;31/08/2025 22:33:17;0;D;-;1;1;-16.958842,-50.437209;Avenida Castelo Branco -  2576 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:13:59;707.68;100 %;;12.6;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:32:15;31/08/2025 22:32:17;5;D;-;1;1;-16.958842,-50.437209;Avenida Castelo Branco -  2576 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:13:25;707.68;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:31:15;31/08/2025 22:31:17;13;D;-;1;1;-16.959665,-50.435539;Rua Sete -  238 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:12:25;707.48;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:30:15;31/08/2025 22:30:17;18;D;-;1;1;-16.960713,-50.433507;Rua Dez -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:11:25;707.22;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:29:34;31/08/2025 22:29:36;13;D;-;1;1;-16.958194,-50.431987;Avenida Juscelino Kubitschek -  4236 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:10:43;706.9;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:29:21;31/08/2025 22:29:23;16;D;-;1;1;-16.958454,-50.431301;Avenida Juscelino Kubitschek -  4321 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:10:31;706.82;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:28:22;31/08/2025 22:28:23;42;D;-;1;1;-16.961081,-50.426297;Avenida Juscelino Kubitschek -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:09:31;706.19;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:27:22;31/08/2025 22:27:24;77;D;-;1;1;-16.964551,-50.419689;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:08:31;705.36;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:26:21;31/08/2025 22:26:23;103;D;-;1;1;-16.969496,-50.410266;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:07:31;704.23;100 %;;13.4;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:25:21;31/08/2025 22:25:28;113;D;-;1;1;-16.9702,-50.395008;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:06:31;702.54;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:24:21;31/08/2025 22:24:23;112;D;-;1;1;-16.967184,-50.378204;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:05:31;700.72;100 %;;14.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:23:21;31/08/2025 22:24:13;109;D;-;1;1;-16.966522,-50.360627;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:04:31;698.85;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:22:21;31/08/2025 22:22:55;104;D;-;1;1;-16.969876,-50.344996;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:03:31;697.11;100 %;;14.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:21:21;31/08/2025 22:21:27;115;D;-;1;1;-16.968402,-50.327608;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:02:31;695.24;100 %;;14.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:20:21;31/08/2025 22:20:40;111;D;-;1;1;-16.966904,-50.309728;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:01:31;693.33;100 %;;14.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:19:21;31/08/2025 22:19:47;114;D;-;1;1;-16.970128,-50.29234;GO-320 -  Parauna - GO -  75980-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;64:00:31;691.41;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:18:22;31/08/2025 22:18:43;110;D;-;1;1;-16.974387,-50.276872;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:59:31;689.67;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:17:22;31/08/2025 22:17:27;107;D;-;1;1;-16.976764,-50.260916;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:58:31;687.95;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:16:22;31/08/2025 22:16:23;108;D;-;1;1;-16.980475,-50.244368;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:57:31;686.13;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:15:21;31/08/2025 22:15:33;83;D;-;1;1;-16.985926,-50.229895;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:56:31;684.5;100 %;;13.4;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:14:21;31/08/2025 22:15:33;99;D;-;1;1;-16.998923,-50.224531;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:55:31;682.94;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:13:21;31/08/2025 22:13:23;112;D;-;1;1;-17.003767,-50.209418;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:54:31;681.22;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:12:21;31/08/2025 22:12:23;83;D;-;1;1;-17.007912,-50.193518;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:53:31;679.46;100 %;;13.4;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:11:21;31/08/2025 22:11:28;98;D;-;1;1;-17.016626,-50.182514;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:52:31;677.88;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:10:21;31/08/2025 22:10:23;106;D;-;1;1;-17.018984,-50.166348;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:51:31;676.14;100 %;;13.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:09:21;31/08/2025 22:09:23;85;D;-;1;1;-17.031378,-50.155984;GO-320 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:50:31;674.36;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:08:22;31/08/2025 22:08:23;67;D;-;1;1;-17.038199,-50.151487;Rua F-Onze -  226 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:49:31;673.44;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:07:22;31/08/2025 22:07:23;0;D;-;1;1;-17.042108,-50.149256;Rua F-Dois -  1 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:48:31;672.98;100 %;;14.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:06:21;31/08/2025 22:06:23;0;D;-;1;1;-17.042158,-50.149249;Rua F-Dois -  1 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:47:31;672.98;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:05:21;31/08/2025 22:05:23;0;D;-;1;1;-17.042158,-50.149249;Rua F-Dois -  1 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:46:31;672.98;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:04:21;31/08/2025 22:04:23;20;D;-;1;1;-17.045086,-50.147667;Avenida Santos Dumont -  1 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:45:31;672.61;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:03:48;31/08/2025 22:03:49;32;D;-;1;1;-17.046525,-50.150049;Rua da Republica -  336 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:44:57;672.26;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:02:58;31/08/2025 22:02:59;56;D;-;1;1;-17.046233,-50.154959;GO-333 -  Jandaia - GO -  75950-000 -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:44:07;671.68;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:01:57;31/08/2025 22:02:03;0;D;-;1;1;-17.047943,-50.160317;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:43:07;671.09;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 22:00:57;31/08/2025 22:00:59;0;D;-;1;1;-17.047943,-50.160317;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:42:07;671.09;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:59:57;31/08/2025 21:59:59;57;D;-;1;1;-17.050341,-50.163097;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:41:07;670.68;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:59:04;31/08/2025 21:59:05;34;D;-;1;1;-17.050948,-50.167433;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:40:13;670.16;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:58:08;31/08/2025 21:58:09;47;D;-;1;1;-17.053344,-50.171586;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:39:17;669.63;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:57:08;31/08/2025 21:57:10;24;D;-;1;1;-17.054387,-50.176123;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:38:17;669.11;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:56:35;31/08/2025 21:56:40;18;D;-;1;1;-17.056745,-50.176686;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:37:45;668.85;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:55:35;31/08/2025 21:55:37;0;D;-;1;1;-17.058791,-50.176751;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:36:45;668.62;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:54:36;31/08/2025 21:54:37;18;D;-;1;1;-17.061959,-50.177029;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:35:45;668.26;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:54:15;31/08/2025 21:54:17;0;D;-;1;1;-17.06202,-50.176033;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:35:25;668.16;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:53:15;31/08/2025 21:53:17;0;D;-;1;1;-17.062052,-50.175342;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:34:25;668.08;100 %;;14.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:52:15;31/08/2025 21:52:17;3;D;-;1;1;-17.062052,-50.175342;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:33:25;668.08;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:51:16;31/08/2025 21:51:17;14;D;-;1;1;-17.062068,-50.175408;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:32:25;668.05;100 %;;14.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:50:16;31/08/2025 21:50:17;20;D;-;1;1;-17.062043,-50.176917;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:31:25;667.88;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:50:10;31/08/2025 21:50:11;38;D;-;1;1;-17.061677,-50.177009;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:31:19;667.83;100 %;;13.3;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:49:10;31/08/2025 21:49:11;0;D;-;1;1;-17.05877,-50.176692;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:30:19;667.53;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:48:10;31/08/2025 21:48:12;33;D;-;1;1;-17.055972,-50.176402;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:29:19;667.21;100 %;;13.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:47:56;31/08/2025 21:47:57;22;D;-;1;1;-17.054527,-50.176271;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:29:05;667.05;100 %;;13.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:47:17;31/08/2025 21:47:19;39;D;-;1;1;-17.054308,-50.173134;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:28:27;666.71;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:47:02;31/08/2025 21:47:04;52;D;-;1;1;-17.053718,-50.171883;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:28:11;666.53;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:46:01;31/08/2025 21:46:03;0;D;-;1;1;-17.051708,-50.169114;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:27:11;666.18;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:45:01;31/08/2025 21:45:03;0;D;-;1;1;-17.051724,-50.169171;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:26:11;666.17;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:44:01;31/08/2025 21:44:06;0;D;-;1;1;-17.052033,-50.169808;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:25:11;666.09;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:43:01;31/08/2025 21:43:03;33;D;-;1;1;-17.054128,-50.172303;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:24:11;665.73;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:42:01;31/08/2025 21:42:03;26;D;-;1;1;-17.054372,-50.176136;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:23:11;665.32;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:41:31;31/08/2025 21:41:33;0;D;-;1;1;-17.056161,-50.17648;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:22:41;665.13;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:40:31;31/08/2025 21:40:33;28;D;-;1;1;-17.057357,-50.176636;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:21:41;664.98;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:39:31;31/08/2025 21:39:33;0;D;-;1;1;-17.058856,-50.176744;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:20:41;664.82;100 %;;13.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:38:31;31/08/2025 21:38:33;22;D;-;1;1;-17.06183,-50.177026;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:19:41;664.48;100 %;;13.2;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:38:29;31/08/2025 21:38:31;18;D;-;1;1;-17.061918,-50.176987;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:19:39;664.47;100 %;;13.1;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:38:02;31/08/2025 21:38:04;5;D;-;1;1;-17.061947,-50.176079;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:19:11;664.37;100 %;;13.8;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:37:02;31/08/2025 21:37:04;9;D;-;1;1;-17.061963,-50.175372;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:18:11;664.29;100 %;;13.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:36:01;31/08/2025 21:36:03;0;D;-;1;1;-17.061739,-50.175054;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:17:11;664.24;100 %;;13.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:35:01;31/08/2025 21:35:03;0;D;-;1;1;-17.061901,-50.174877;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:16:11;664.24;100 %;;13.8;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:34:51;31/08/2025 21:34:59;0;D;-;0;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Cabo da Bateria Violado;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:16:06;664.24;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:34:50;31/08/2025 21:34:57;0;D;-;0;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:16:05;664.24;100 %;;14.0;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 21:34:08;31/08/2025 21:34:17;0;D;-;0;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:23;664.24;100 %;;13.8;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 16:40:03;31/08/2025 16:40:07;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;43 %;;3.4;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 15:40:03;31/08/2025 15:40:10;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;45 %;;3.5;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 14:40:03;31/08/2025 14:40:11;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;49 %;;3.5;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 13:40:03;31/08/2025 13:40:08;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;52 %;;3.5;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 12:40:03;31/08/2025 12:40:07;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;56 %;;3.6;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 11:40:04;31/08/2025 11:40:08;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;60 %;;3.6;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 10:40:04;31/08/2025 10:40:07;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;62 %;;3.6;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 09:40:03;31/08/2025 09:40:07;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;64 %;;3.6;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 08:40:04;31/08/2025 08:40:08;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;67 %;;3.6;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 07:40:04;31/08/2025 07:40:09;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;71 %;;3.7;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 06:40:03;31/08/2025 06:40:08;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;76 %;;3.7;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 05:40:04;31/08/2025 05:40:08;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;84 %;;3.8;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 04:40:04;31/08/2025 04:40:10;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;90 %;;3.8;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 03:40:04;31/08/2025 03:40:09;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;95 %;;3.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 03:07:40;31/08/2025 03:07:43;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Cabo da Bateria Restaurado;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;98 %;;3.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 03:07:23;31/08/2025 03:07:27;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;100 %;;3.9;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 02:40:05;31/08/2025 02:40:07;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;100 %;;12.7;0
JANDAIA;TGB-4F03;TGB-4F03;31/08/2025 02:39:05;31/08/2025 02:39:10;0;D;-;1;1;-17.061813,-50.17513;Jandaia -  GO -  Brasil;Posição;-;X, X, X, X;X, X, X, X;-;645.02;22:22:24;63:15:06;664.24;100 %;;12.6;0
